GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.model.openoffice.uno,UnoBookmark,56,0,4,0,16,0,6,0,4,0
JabRef,org.jabref.model.openoffice.uno,CreationException,4,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.model.openoffice.uno,UnoUserDefinedProperty,164,0,12,0,48,0,13,0,7,0
JabRef,org.jabref.model.openoffice.uno,UnoRedlines,59,0,6,0,21,0,7,0,4,0
JabRef,org.jabref.model.openoffice.uno,UnoStyle,76,0,0,0,17,0,6,0,6,0
JabRef,org.jabref.model.openoffice.uno,UnoTextSection,49,0,0,0,12,0,5,0,5,0
JabRef,org.jabref.model.openoffice.uno,UnoCursor,33,0,4,0,10,0,6,0,4,0
JabRef,org.jabref.model.openoffice.uno,UnoScreenRefresh,9,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.model.openoffice.uno,UnoTextDocument,94,0,14,0,32,0,13,0,6,0
JabRef,org.jabref.model.openoffice.uno,UnoReferenceMark,75,0,6,0,23,0,9,0,6,0
JabRef,org.jabref.model.openoffice.uno,NoDocumentException,8,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.l10n,LocalizationKey,6,47,0,0,1,14,1,5,1,5
JabRef,org.jabref.logic.l10n,Localization,30,118,5,11,11,30,5,13,1,9
JabRef,org.jabref.logic.l10n,LocalizationKeyParams,0,49,0,4,0,11,0,4,0,2
JabRef,org.jabref.logic.l10n,Encodings,2,32,0,0,1,7,1,1,1,1
JabRef,org.jabref.logic.l10n,LocalizationLocator,5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.logic.l10n,Localization.LocalizationBundle,9,20,0,0,2,7,2,3,2,3
JabRef,org.jabref.logic.l10n,Language,5,239,1,3,2,36,2,5,1,4
JabRef,org.jabref.gui.preferences.general,GeneralTab,208,0,0,0,34,0,3,0,3,0
JabRef,org.jabref.gui.preferences.general,GeneralTabViewModel,384,0,6,0,78,0,23,0,20,0
JabRef,org.jabref.gui.keyboard,KeyBindingCategory,0,92,0,0,0,13,0,3,0,3
JabRef,org.jabref.gui.keyboard,TextInputKeyBindings,209,0,17,0,71,0,18,0,3,0
JabRef,org.jabref.gui.keyboard,KeyBindingRepository,113,185,20,10,20,37,21,20,7,19
JabRef,org.jabref.gui.keyboard,CodeAreaKeyBindings,225,0,18,0,78,0,20,0,3,0
JabRef,org.jabref.gui.keyboard,KeyBinding,0,1371,0,0,0,114,0,6,0,6
JabRef,org.jabref.gui,LibraryTab.EntriesRemovedListener,12,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui,JabRefFrame.CloseAction,11,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui,LibraryTab.Factory,47,0,0,0,10,0,2,0,2,0
JabRef,org.jabref.gui,JabRefDialogService.new DialogPane() {...},31,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.gui,EntryTypeViewModel.FetcherWorker,46,0,2,0,10,0,3,0,2,0
JabRef,org.jabref.gui,SendAsEMailAction,244,0,14,0,53,0,12,0,5,0
JabRef,org.jabref.gui,LibraryTab.GroupTreeListener,34,0,4,0,7,0,5,0,3,0
JabRef,org.jabref.gui,LibraryTab.DatabaseNotification,38,0,4,0,11,0,5,0,3,0
JabRef,org.jabref.gui,JabRefExecutorService.NamedRunnable,23,0,0,0,9,0,2,0,2,0
JabRef,org.jabref.gui,DragAndDropHelper,27,0,4,0,5,0,5,0,3,0
JabRef,org.jabref.gui,JabRefLauncher,6,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui,JabRefFrame.UndoRedoEventManager,19,0,0,0,7,0,4,0,4,0
JabRef,org.jabref.gui,DefaultInjector,102,0,24,0,37,0,17,0,5,0
JabRef,org.jabref.gui,Globals,141,32,12,0,43,8,17,1,11,1
JabRef,org.jabref.gui,EntryTypeView,598,0,57,0,127,0,63,0,19,0
JabRef,org.jabref.gui,WaitForSaveFinishedDialog,31,0,2,0,9,0,3,0,2,0
JabRef,org.jabref.gui,JabRefGUI,566,0,52,0,148,0,40,0,14,0
JabRef,org.jabref.gui,AbstractViewModel,0,3,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui,LibraryTab.SearchListener,36,0,0,0,7,0,7,0,7,0
JabRef,org.jabref.gui,OpenConsoleAction,14,51,0,0,5,12,1,5,1,5
JabRef,org.jabref.gui,FallbackExceptionHandler,22,7,0,0,8,2,3,2,3,2
JabRef,org.jabref.gui,JabRefDialogService,932,14,19,1,197,4,52,2,42,2
JabRef,org.jabref.gui,StateManager,173,107,4,2,29,26,28,7,26,6
JabRef,org.jabref.gui,LibraryTab,1485,4,86,0,330,1,129,1,86,1
JabRef,org.jabref.gui,DragAndDropDataFormats,56,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.gui,JabRefMain,318,0,24,0,98,0,24,0,12,0
JabRef,org.jabref.gui,BasePanelMode,21,0,0,0,4,0,1,0,1,0
JabRef,org.jabref.gui,LibraryTab.IndexUpdateListener,188,0,14,0,39,0,11,0,4,0
JabRef,org.jabref.gui,JabRefFrame.CloseAllDatabaseAction,26,0,2,0,5,0,3,0,2,0
JabRef,org.jabref.gui,ClipBoardManager,308,24,26,0,86,5,31,2,18,2
JabRef,org.jabref.gui,JabRefFrame.CloseDatabaseAction,26,0,0,0,7,0,3,0,3,0
JabRef,org.jabref.gui,JabRefFrame.new TimerTask() {...},11,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui,JabRefFrame.new InvalidationListener() {...},18,0,2,0,5,0,3,0,2,0
JabRef,org.jabref.gui,JabRefFrame.OpenDatabaseFolder,35,0,0,0,10,0,3,0,3,0
JabRef,org.jabref.gui,JabRefFrame,4044,4,163,0,583,1,158,1,70,1
JabRef,org.jabref.gui,FXDialog,94,0,4,0,31,0,12,0,10,0
JabRef,org.jabref.gui,DialogService,16,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui,EntryTypeViewModel,395,0,10,0,80,0,21,0,16,0
JabRef,org.jabref.gui,UpdateTimestampListener,0,25,1,3,0,7,1,3,0,2
JabRef,org.jabref.gui,JabRefExecutorService,156,72,6,2,53,21,14,6,10,6
JabRef,org.jabref.gui,JabRefFrame.CloseOthersDatabaseAction,46,0,4,0,11,0,4,0,2,0
JabRef,org.jabref.gui,WaitForSaveFinishedDialog.new Task() {...},22,0,4,0,6,0,4,0,2,0
JabRef,org.jabref.model,TreeNode,0,577,2,72,0,149,2,74,0,39
JabRef,org.jabref.model,ChainNode,58,55,8,4,16,18,9,7,4,6
JabRef,org.jabref.model,FieldChange,53,93,9,17,8,27,9,12,2,6
JabRef,org.jabref.gui.util,DefaultTaskExecutor.new Task() {...},82,0,2,0,13,0,8,0,7,0
JabRef,org.jabref.gui.util,DefaultTaskExecutor,200,26,16,0,54,9,23,3,15,3
JabRef,org.jabref.gui.util,OptionalValueTableCellFactory,40,0,4,0,12,0,7,0,5,0
JabRef,org.jabref.gui.util,ViewModelTextFieldTableCellVisualizationFactory.new TextFieldTableCell() {...},144,0,16,0,32,0,15,0,7,0
JabRef,org.jabref.gui.util,ControlHelper,152,89,19,13,38,17,23,9,12,2
JabRef,org.jabref.gui.util,FieldsUtil,61,0,8,0,12,0,7,0,3,0
JabRef,org.jabref.gui.util,RadioButtonCell,99,0,8,0,26,0,7,0,3,0
JabRef,org.jabref.gui.util,BaseDialog,96,0,8,0,26,0,11,0,7,0
JabRef,org.jabref.gui.util,CurrentThreadTaskExecutor.FailedFuture,21,0,0,0,8,0,6,0,6,0
JabRef,org.jabref.gui.util,DefaultFileUpdateMonitor,42,146,7,9,13,40,8,8,1,7
JabRef,org.jabref.gui.util,ViewModelTableRowFactory,360,0,46,0,86,0,54,0,31,0
JabRef,org.jabref.gui.util,FieldsUtil.new StringConverter() {...},13,0,2,0,5,0,4,0,3,0
JabRef,org.jabref.gui.util,ViewModelTextFieldTableCellVisualizationFactory,26,0,0,0,8,0,5,0,5,0
JabRef,org.jabref.gui.util,TextFlowLimited,134,0,6,0,31,0,10,0,7,0
JabRef,org.jabref.gui.util,CustomLocalDragboard,68,11,4,0,20,3,12,2,10,2
JabRef,org.jabref.gui.util,OptionalObjectProperty.new PreboundBinding() {...},0,14,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,OptionalObjectProperty.new PreboundBinding() {...},0,18,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,TooltipTextUtil.TextType,0,27,0,0,0,2,0,1,0,1
JabRef,org.jabref.gui.util,CurrentThreadTaskExecutor,46,33,3,3,13,11,7,4,5,3
JabRef,org.jabref.gui.util,FileFilterConverter,150,32,2,0,29,3,19,2,18,2
JabRef,org.jabref.gui.util,JabRefResourceLocator,13,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.gui.util,BackgroundTask,81,162,1,3,20,43,17,22,16,21
JabRef,org.jabref.gui.util,ControlHelper.EllipsisPosition,0,21,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui.util,DialogWindowState,27,0,0,0,10,0,5,0,5,0
JabRef,org.jabref.gui.util,NoSelectionModel,22,0,0,0,16,0,16,0,16,0
JabRef,org.jabref.gui.util,TooltipTextUtil.TextReplacement,0,12,0,0,0,5,0,1,0,1
JabRef,org.jabref.gui.util,OnlyIntegerFormatter.IntegerFilter,14,0,2,0,2,0,3,0,2,0
JabRef,org.jabref.gui.util,ColorUtil,0,99,0,0,0,11,0,4,0,4
JabRef,org.jabref.gui.util,ViewModelTreeCellFactory.new StringConverter() {...},30,0,6,0,4,0,6,0,3,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalBinding,27,21,2,0,9,8,4,3,3,3
JabRef,org.jabref.gui.util,FileNodeViewModel,183,0,8,0,31,0,14,0,10,0
JabRef,org.jabref.gui.util,BackgroundTask.BackgroundProgress,12,16,1,1,3,6,3,2,2,2
JabRef,org.jabref.gui.util,FileDialogConfiguration,13,24,0,0,5,8,4,3,4,3
JabRef,org.jabref.gui.util,RecursiveTreeItem,32,115,5,7,9,24,7,9,3,7
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.StyleableProperties,28,0,0,0,6,0,1,0,1,0
JabRef,org.jabref.gui.util,DirectoryDialogConfiguration,10,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new BooleanBinding() {...},9,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new StringBinding() {...},5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new PreboundBinding() {...},18,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new ObjectBinding() {...},9,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,10,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,28,0,0,0,5,0,2,0,2
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,11,0,0,0,3,0,2,0,2
JabRef,org.jabref.gui.util,ViewModelListCellFactory.new ListCell() {...},278,0,30,0,46,0,24,0,9,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},33,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},32,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.ArrowSide,15,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.gui.util,StreamGobbler,34,0,0,0,11,0,3,0,3,0
JabRef,org.jabref.gui.util,TextFlowLimited.new Transition() {...},21,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.util,IconValidationDecorator,84,0,6,0,18,0,10,0,7,0
JabRef,org.jabref.gui.util,ValueTableCellFactory,85,0,0,0,26,0,17,0,17,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalMapBinding,47,0,4,0,17,0,5,0,3,0
JabRef,org.jabref.gui.util,TooltipTextUtil,125,261,14,18,33,44,11,16,3,7
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.StyleableProperties.new CssMetaData() {...},32,0,6,0,7,0,6,0,3,0
JabRef,org.jabref.gui.util,ViewModelListCellFactory,129,26,4,0,40,9,21,5,19,5
JabRef,org.jabref.gui.util,UiThreadList,52,0,2,0,19,0,9,0,8,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalListBinding,47,0,4,0,17,0,5,0,3,0
JabRef,org.jabref.gui.util,DroppingMouseLocation,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.gui.util,ValueTableCellFactory.new TableCell() {...},210,0,34,0,43,0,21,0,4,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin,291,0,12,0,59,0,18,0,12,0
JabRef,org.jabref.gui.util,FileDialogConfiguration.Builder,54,85,0,10,15,23,8,12,8,7
JabRef,org.jabref.gui.util,ViewModelTreeTableCellFactory.new TreeTableCell() {...},81,0,14,0,17,0,9,0,2,0
JabRef,org.jabref.gui.util,OpenHyperlinksInExternalBrowser,62,0,4,0,20,0,6,0,4,0
JabRef,org.jabref.gui.util,BindingsHelper,199,41,2,0,40,9,24,3,23,3
JabRef,org.jabref.gui.util,DirectoryDialogConfiguration.Builder,41,0,4,0,11,0,6,0,4,0
JabRef,org.jabref.gui.util,ViewModelTreeTableCellFactory,51,0,0,0,15,0,10,0,10,0
JabRef,org.jabref.gui.util,OnlyIntegerFormatter,15,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.new SimpleStyleableObjectProperty() {...},14,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui.util,ZipFileChooser,165,0,2,0,34,0,8,0,7,0
JabRef,org.jabref.gui.util,ViewModelTreeCellFactory,61,0,2,0,19,0,11,0,10,0
JabRef,org.jabref.gui.util,OptionalObjectProperty,0,33,0,0,0,5,0,4,0,4
JabRef,org.jabref.logic.formatter.translator,Translator,100,0,6,0,20,0,6,0,3,0
JabRef,org.jabref.gui.edit,TranslateAbstractAction,31,0,0,0,12,0,4,0,4,0
JabRef,org.jabref.gui.edit,ManageKeywordsAction,39,0,0,0,8,0,2,0,2,0
JabRef,org.jabref.gui.edit,ReplaceStringViewModel,0,255,0,16,0,55,0,17,0,9
JabRef,org.jabref.gui.edit,ReplaceStringAction,25,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.gui.edit,ManageKeywordsViewModel,180,89,19,5,38,22,15,6,5,4
JabRef,org.jabref.gui.edit,CopyDoiUrlAction,61,0,4,0,14,0,5,0,3,0
JabRef,org.jabref.gui.edit,MassSetFieldsAction,48,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.edit,ReplaceStringView,95,0,2,0,23,0,5,0,4,0
JabRef,org.jabref.gui.edit,ManageKeywordsDialog,156,0,4,0,34,0,16,0,14,0
JabRef,org.jabref.gui.edit,EditAction,130,0,18,0,31,0,17,0,5,0
JabRef,org.jabref.gui.edit,ManageKeywordsDisplayType,0,15,0,0,0,3,0,1,0,1
JabRef,org.jabref.gui.edit,MassSetFieldsDialog,609,0,36,0,111,0,26,0,8,0
JabRef,org.jabref.gui.edit,OpenBrowserAction,15,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.gui.edit,CopyMoreAction,402,309,28,19,75,66,25,22,8,13
JabRef,org.jabref.model.study,StudyQuery,23,39,8,4,4,12,8,5,2,5
JabRef,org.jabref.model.study,FetchResult,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.model.study,Study,91,190,48,26,15,44,39,16,2,16
JabRef,org.jabref.model.study,QueryResult,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.model.study,StudyDatabase,40,57,11,5,7,18,10,7,2,7
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingsTab,179,0,0,0,33,0,17,0,17,0
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingViewModel,46,198,15,25,11,47,18,17,6,9
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingsTabViewModel,137,109,9,7,30,25,13,7,8,4
JabRef,org.jabref.model.metadata,SaveOrderConfig.SortCriterion,26,52,5,5,4,15,7,4,2,4
JabRef,org.jabref.model.metadata,ContentSelector,19,50,5,5,3,13,6,5,1,5
JabRef,org.jabref.model.metadata,SaveOrderConfig.OrderType,13,35,4,0,6,8,3,3,1,3
JabRef,org.jabref.model.metadata,SaveOrderConfig,79,155,10,10,17,31,12,10,4,8
JabRef,org.jabref.model.metadata,MetaData,132,451,19,21,36,107,31,39,12,38
JabRef,org.jabref.model.metadata,ContentSelectors,45,103,10,8,13,24,9,9,2,7
JabRef,org.jabref.model.pdf,FileAnnotation,46,206,12,18,6,49,13,19,1,16
JabRef,org.jabref.model.pdf,FileAnnotationType,20,136,0,0,6,22,1,5,1,5
JabRef,org.jabref.logic.xmp,DublinCoreExtractor,52,697,16,70,13,178,15,73,1,39
JabRef,org.jabref.logic.xmp,XmpUtilWriter,102,312,16,22,29,79,11,20,0,12
JabRef,org.jabref.logic.xmp,XmpUtilShared,6,42,0,2,3,11,0,4,0,3
JabRef,org.jabref.logic.xmp,DocumentInformationExtractor,29,115,3,13,6,35,2,13,0,7
JabRef,org.jabref.logic.xmp,XmpPreferences,11,26,0,0,4,7,3,3,3,3
JabRef,org.jabref.logic.xmp,EncryptedPdfsNotSupportedException,3,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.logic.xmp,XmpUtilReader,0,210,2,16,0,45,2,14,0,7
JabRef,org.jabref.gui.texparser,ParseLatexDialogView,208,0,0,0,41,0,9,0,9,0
JabRef,org.jabref.gui.texparser,ReferenceViewModel,64,0,0,0,11,0,5,0,5,0
JabRef,org.jabref.gui.texparser,ParseLatexAction,30,0,0,0,8,0,2,0,2,0
JabRef,org.jabref.gui.texparser,ParseLatexResultView,121,0,2,0,29,0,5,0,4,0
JabRef,org.jabref.gui.texparser,ParseLatexResultViewModel,131,0,4,0,24,0,10,0,8,0
JabRef,org.jabref.gui.texparser,CitationsDisplay,227,25,6,0,33,7,6,1,3,1
JabRef,org.jabref.gui.texparser,ParseLatexDialogViewModel,488,0,18,0,99,0,37,0,28,0
JabRef,org.jabref.logic.importer.fileformat.bibtexml,MonthTypeString,126,0,4,0,21,0,6,0,4,0
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Mastersthesis,88,104,0,0,42,40,23,32,23,32
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Book,108,112,0,0,52,42,28,35,28,35
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Inproceedings,112,122,0,0,54,46,29,38,29,38
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Unpublished,88,83,0,0,42,31,23,26,23,26
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Entry,0,108,0,0,0,46,0,31,0,31
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Phdthesis,88,104,0,0,42,40,23,32,23,32
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Article,96,103,0,0,46,39,25,32,25,32
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Misc,88,90,0,0,42,34,23,28,23,28
JabRef,org.jabref.logic.importer.fileformat.bibtexml,ObjectFactory,544,0,0,0,86,0,52,0,52,0
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Conference,88,146,0,0,42,58,23,44,23,44
JabRef,org.jabref.logic.importer.fileformat.bibtexml,File,0,14,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Techreport,88,111,0,0,42,43,23,34,23,34
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Incollection,108,140,0,0,52,54,28,43,28,43
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Inbook,0,14,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Proceedings,104,109,0,0,50,41,27,34,27,34
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Booklet,92,93,0,0,44,35,24,29,24,29
JabRef,org.jabref.logic.importer.fileformat.bibtexml,Manual,92,100,0,0,44,38,24,31,24,31
JabRef,org.jabref.gui.preferences.table,TableTabViewModel.new StringConverter() {...},13,0,2,0,5,0,4,0,3,0
JabRef,org.jabref.gui.preferences.table,TableTab,369,0,4,0,71,0,21,0,19,0
JabRef,org.jabref.gui.preferences.table,TableTabViewModel,757,0,45,0,154,0,69,0,44,0
JabRef,org.jabref.cli,ArgumentProcessor.Mode,15,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.cli,JabRefCLI,259,480,6,0,44,114,33,10,30,10
JabRef,org.jabref.cli,CrossrefFetcherEvaluator,103,0,2,0,25,0,2,0,1,0
JabRef,org.jabref.cli,GenerateCharacterTable,120,0,4,0,35,0,3,0,1,0
JabRef,org.jabref.cli,AuxCommandLine,0,47,2,2,0,11,2,2,0,2
JabRef,org.jabref.cli,SystemOutputPrinter,17,0,0,0,7,0,4,0,4,0
JabRef,org.jabref.cli,CrossrefFetcherEvaluator.new Runnable() {...},107,0,8,0,23,0,6,0,2,0
JabRef,org.jabref.cli,ArgumentProcessor,1819,0,203,0,371,0,131,0,29,0
JabRef,org.jabref.model.strings,StringUtil,62,1205,49,221,4,256,39,140,1,43
JabRef,org.jabref.model.strings,LatexToUnicodeAdapter,3,51,0,2,1,12,1,4,1,3
JabRef,org.jabref.model.strings,UnicodeToReadableCharMap,0,1143,0,0,0,230,0,1,0,1
JabRef,org.jabref.gui.customentrytypes,CustomEntryTypeViewModel,4,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.gui.customentrytypes,CustomizeEntryTypeDialogView,569,0,22,0,122,0,42,0,31,0
JabRef,org.jabref.gui.customentrytypes,CustomEntryTypeDialogViewModel.new StringConverter() {...},13,0,2,0,3,0,4,0,3,0
JabRef,org.jabref.gui.customentrytypes,CustomEntryTypeDialogViewModel,443,0,24,0,78,0,36,0,24,0
JabRef,org.jabref.gui.customentrytypes,FieldViewModel,62,0,2,0,17,0,10,0,9,0
JabRef,org.jabref.gui.customentrytypes,CustomizeEntryAction,41,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.customentrytypes,EntryTypeViewModel,105,0,8,0,20,0,13,0,9,0
JabRef,org.jabref.gui.customentrytypes,CustomEntryTypeDialogViewModel.FieldType,37,0,0,0,8,0,4,0,4,0
JabRef,org.jabref.gui.importer,NewDatabaseAction,26,0,0,0,8,0,2,0,2,0
JabRef,org.jabref.gui.importer,ImportEntriesViewModel,499,0,42,0,99,0,38,0,17,0
JabRef,org.jabref.gui.importer,ImportCustomEntryTypesDialogViewModel,93,0,10,0,22,0,11,0,6,0
JabRef,org.jabref.gui.importer,ImportAction,380,0,30,0,72,0,28,0,13,0
JabRef,org.jabref.gui.importer,GrobidOptInDialogHelper,42,0,4,0,12,0,5,0,3,0
JabRef,org.jabref.gui.importer,ImportEntriesDialog,505,0,16,0,90,0,23,0,15,0
JabRef,org.jabref.gui.importer,ImportCustomEntryTypesDialog.new CheckBoxListCell() {...},18,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.gui.importer,GenerateEntryFromIdAction,151,0,4,0,34,0,8,0,6,0
JabRef,org.jabref.gui.importer,ImportCommand,111,0,4,0,27,0,6,0,4,0
JabRef,org.jabref.gui.importer,ParserResultWarningDialog,100,0,10,0,22,0,7,0,2,0
JabRef,org.jabref.gui.importer,NewEntryAction,56,60,3,3,10,17,4,5,2,4
JabRef,org.jabref.gui.importer,ImporterViewModel,49,0,0,0,13,0,5,0,5,0
JabRef,org.jabref.gui.importer,GenerateEntryFromIdDialog,76,0,2,0,21,0,5,0,4,0
JabRef,org.jabref.gui.importer,ImportCustomEntryTypesDialog,96,0,2,0,19,0,5,0,4,0
JabRef,org.jabref.gui.importer,GenerateEntryFromIdAction.new BackgroundTask() {...},43,0,2,0,7,0,3,0,2,0
JabRef,org.jabref.logic.help,HelpFile,0,273,0,0,0,42,0,3,0,3
JabRef,org.jabref.gui.search.rules.describer,SearchDescribers,60,0,6,0,7,0,4,0,1,0
JabRef,org.jabref.gui.search.rules.describer,GrammarBasedSearchRuleDescriber,75,0,2,0,13,0,3,0,2,0
JabRef,org.jabref.gui.search.rules.describer,GrammarBasedSearchRuleDescriber.DescriptionSearchBaseVisitor,298,0,20,0,42,0,17,0,7,0
JabRef,org.jabref.gui.search.rules.describer,ContainsAndRegexBasedSearchRuleDescriber,147,0,10,0,22,0,8,0,3,0
JabRef,org.jabref.logic.layout,TextBasedPreviewLayout,72,0,2,0,22,0,9,0,8,0
JabRef,org.jabref.logic.layout,Layout,24,202,6,22,5,48,7,15,1,6
JabRef,org.jabref.logic.layout,LayoutFormatterBasedFormatter,20,11,0,0,4,4,4,2,4,2
JabRef,org.jabref.logic.layout,LayoutHelper,140,487,41,103,37,124,37,47,2,10
JabRef,org.jabref.logic.layout,LayoutEntry,428,866,102,130,102,194,93,79,1,13
JabRef,org.jabref.logic.layout,StringInt,0,9,0,0,0,4,0,1,0,1
JabRef,org.jabref.logic.layout,LayoutFormatterPreferences,44,0,0,0,14,0,7,0,7,0
JabRef,org.jabref.logic.layout,AbstractParamLayoutFormatter,14,101,3,17,3,23,3,9,0,2
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeySingleAction,62,0,6,0,14,0,6,0,3,0
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeyAction.new BackgroundTask() {...},178,0,6,0,30,0,10,0,7,0
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeyAction,205,0,16,0,42,0,15,0,7,0
JabRef,org.jabref.model.search.rules,SentenceAnalyzer,0,102,0,22,0,24,0,13,0,2
JabRef,org.jabref.model.search.rules,FullTextSearchRule,53,32,5,1,13,9,5,3,2,3
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule,45,122,4,4,11,29,8,7,5,6
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.Comparator,9,164,4,26,1,28,4,16,0,5
JabRef,org.jabref.model.search.rules,ContainsBasedSearchRule,2,82,1,13,0,21,1,9,0,3
JabRef,org.jabref.model.search.rules,SearchRules,0,45,0,6,0,11,0,7,0,4
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.ComparisonOperator,0,43,2,6,0,7,2,4,0,2
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.ThrowingErrorListener,8,8,0,0,1,2,1,2,1,2
JabRef,org.jabref.model.search.rules,RegexBasedSearchRule,27,64,4,8,8,14,4,6,1,3
JabRef,org.jabref.model.search.rules,SearchRules.SearchFlags,0,27,0,0,0,2,0,1,0,1
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.BibtexSearchVisitor,1,137,3,15,0,18,3,13,0,7
JabRef,org.jabref.model.database.event,EntriesAddedEvent,0,19,0,0,0,7,0,3,0,3
JabRef,org.jabref.model.database.event,BibDatabaseContextChangedEvent,7,10,0,0,3,5,2,2,2,2
JabRef,org.jabref.model.database.event,AutosaveEvent,0,3,0,0,0,1,0,1,0,1
JabRef,org.jabref.model.database.event,ChangePropagation,0,15,0,0,0,2,0,1,0,1
JabRef,org.jabref.model.database.event,EntriesRemovedEvent,4,5,0,0,2,2,1,1,1,1
JabRef,org.jabref.gui.slr,ManageStudyDefinitionView,482,0,8,0,101,0,33,0,29,0
JabRef,org.jabref.gui.slr,ManageStudyDefinitionViewModel,362,0,22,0,87,0,38,0,27,0
JabRef,org.jabref.gui.slr,StartNewStudyAction,58,0,4,0,13,0,5,0,3,0
JabRef,org.jabref.gui.slr,SlrStudyAndDirectory,15,0,0,0,6,0,3,0,3,0
